transaction_id,user_id,date,merchant,amount,category,persona,is_anomaly
460d4779ecb748208e83a1ac21415d9f,user_55d583c9,2025-11-02T13:27:05.845592,Trader Joe's,30.89,Food,The Partier,False
0d66c459cd2d401c93ca1cbf26127e7d,user_55d583c9,2025-11-02T13:27:05.845592,PlayStation Network,18.29,Entertainment,The Partier,False
4e15047335534664ba6053efb8970f01,user_55d583c9,2025-11-02T13:27:05.845592,PlayStation Network,64.57,Entertainment,The Partier,False
20e3e2573b264da0afefe3b2424d409f,user_55d583c9,2025-11-03T13:27:05.845592,DoorDash,17.34,Food,The Partier,False
0445ba3650954c5cbab5a8b101e278bd,user_55d583c9,2025-11-03T13:27:05.845592,AMC Theaters,55.41,Entertainment,The Partier,False
9b6deed2c7924bbf82acf9b44db6ac41,user_55d583c9,2025-11-03T13:27:05.845592,DoorDash,12.95,Food,The Partier,False
18152fc0e24e415dbdad42bf8f768e28,user_55d583c9,2025-11-03T13:27:05.845592,DoorDash,36.95,Food,The Partier,False
b9b83c611a31461aa9151860ee7d72b5,user_55d583c9,2025-11-04T13:27:05.845592,McDonalds,27.88,Food,The Partier,False
951f0332b6ad42288e902303dc6add17,user_55d583c9,2025-11-05T13:27:05.845592,Starbucks,26.86,Food,The Partier,False
820b194bd21b4bc39f78887e74c3fb31,user_55d583c9,2025-11-05T13:27:05.845592,Trader Joe's,22.56,Food,The Partier,False
3c44bb00e5f3400a9b215c1cb8b6c240,user_55d583c9,2025-11-05T13:27:05.845592,Steam Games,57.74,Entertainment,The Partier,False
a4377c970eb94352ba723ddde9a0d895,user_55d583c9,2025-11-05T13:27:05.845592,Steam Games,27.91,Entertainment,The Partier,False
e1c3a80324fe4b0996ab034779f96e9b,user_55d583c9,2025-11-05T13:27:05.845592,Best Buy,139.28,Shopping,The Partier,False
26715b6008bc4c248d54d3cc2a578968,user_55d583c9,2025-11-06T13:27:05.845592,Best Buy,65.34,Shopping,The Partier,False
0a7be90a0a8d49b9bf6ce9fdc6662a57,user_55d583c9,2025-11-06T13:27:05.845592,Apple Store,129.92,Shopping,The Partier,False
ab86f456076e45edb515b10a7d489b59,user_55d583c9,2025-11-06T13:27:05.845592,Netflix,52.66,Entertainment,The Partier,False
55041812130244daabb4ea0aa3d4a127,user_55d583c9,2025-11-07T13:27:05.845592,Trader Joe's,32.85,Food,The Partier,False
7eb778a16268405e9e8a2e1735a0b072,user_55d583c9,2025-11-07T13:27:05.845592,Whole Foods,28.95,Food,The Partier,False
5a87f0a5a32d41cf9832c611d8cf1999,user_55d583c9,2025-11-07T13:27:05.845592,Nike,49.57,Shopping,The Partier,False
0376e7fe7f2e42d6901edfb96ca729d3,user_55d583c9,2025-11-08T13:27:05.845592,AMC Theaters,62.21,Entertainment,The Partier,False
def86a492c29412c9bd3fea7e5fa4b25,user_55d583c9,2025-11-08T13:27:05.845592,McDonalds,19.20,Food,The Partier,False
56f0b5990e1c4c518f3dccb0faf2bd56,user_55d583c9,2025-11-08T13:27:05.845592,Spotify,97.84,Entertainment,The Partier,False
f3d9857bcf96442ba7a49e4a4822b837,user_55d583c9,2025-11-09T13:27:05.845592,Subway,21.01,Food,The Partier,False
0e463b2fe09a4175ac4099f36774b014,user_55d583c9,2025-11-09T13:27:05.845592,Spotify,82.95,Entertainment,The Partier,False
188035d364dd43138293df2b3bdfbe32,user_55d583c9,2025-11-09T13:27:05.845592,Amazon,84.61,Shopping,The Partier,False
29af586dc109454390ec44812c92e691,user_55d583c9,2025-11-09T13:27:05.845592,Whole Foods,30.18,Food,The Partier,False
24c570f86ccc42a1b7c729ab9ff1055e,user_55d583c9,2025-11-09T13:27:05.845592,Local Bar,93.48,Entertainment,The Partier,False
0a359773b3cc4f24bfe62532912446b1,user_55d583c9,2025-11-10T13:27:05.845592,Chevron,53.88,Transportation,The Partier,False
c35b75589623486a8ce664b5ee075a3f,user_55d583c9,2025-11-10T13:27:05.845592,Uber,20.60,Transportation,The Partier,False
814d574856aa40dda3a8ace50fd4ab2f,user_55d583c9,2025-11-10T13:27:05.845592,AMC Theaters,94.46,Entertainment,The Partier,False
8ebedadc088b4ba9b9648705f158e4f6,user_55d583c9,2025-11-10T13:27:05.845592,Starbucks,6.53,Food,The Partier,False
e1524db55dff4ae89e650c1eb26406db,user_55d583c9,2025-11-11T13:27:05.845592,Chipotle,28.86,Food,The Partier,False
c4a019f5020649fa8b82921ecf49ede9,user_55d583c9,2025-11-11T13:27:05.845592,Uber,21.74,Transportation,The Partier,False
ac90a4e3086e4ab2bad1562a0430bba4,user_55d583c9,2025-11-11T13:27:05.845592,Starbucks,17.86,Food,The Partier,False
37d13486bb5b49fb99c1b7c76f5bb5aa,user_55d583c9,2025-11-11T13:27:05.845592,AMC Theaters,67.40,Entertainment,The Partier,False
39f5a6bef0034dd7966c6abe95353d62,user_55d583c9,2025-11-11T13:27:05.845592,Netflix,95.42,Entertainment,The Partier,False
df20532161294d9388db5b9ef19fd577,user_55d583c9,2025-11-12T13:27:05.845592,Starbucks,37.70,Food,The Partier,False
3c65821e072b4fb19fed8812db0e8ae9,user_55d583c9,2025-11-13T13:27:05.845592,Steam Games,42.47,Entertainment,The Partier,False
3ac74a9e53724123812917ac22b9586b,user_55d583c9,2025-11-13T13:27:05.845592,DoorDash,14.94,Food,The Partier,False
e89408ee995047eb97c0a3c40b47c4a0,user_55d583c9,2025-11-13T13:27:05.845592,DoorDash,36.76,Food,The Partier,False
a723f2e33e8749d79514688f0e373783,user_55d583c9,2025-11-13T13:27:05.845592,Chevron,28.24,Transportation,The Partier,False
b691c92e46d848698087536079278f96,user_55d583c9,2025-11-13T13:27:05.845592,Subway,31.16,Food,The Partier,False
2d5c733cad994750ad1e4d02e0d59833,user_55d583c9,2025-11-14T13:27:05.845592,Subway,6.10,Food,The Partier,False
9f98e13511ea4700be227787877df897,user_55d583c9,2025-11-15T13:27:05.845592,Spotify,75.44,Entertainment,The Partier,False
903cd7ae9ede42f0bac41f059732ac6b,user_55d583c9,2025-11-15T13:27:05.845592,Uber,16.47,Transportation,The Partier,False
ff17667ada1d4aa899f09d7ac1845d07,user_55d583c9,2025-11-15T13:27:05.845592,Trader Joe's,37.48,Food,The Partier,False
1dd071a8cf044268861cd6f1d7002c8b,user_55d583c9,2025-11-15T13:27:05.845592,PlayStation Network,65.29,Entertainment,The Partier,False
9bd7d65909234ad698f8d07338850e9c,user_55d583c9,2025-11-15T13:27:05.845592,Steam Games,621.41,Entertainment,The Partier,True
0db1f6a007794d20895f9d79a0d894b9,user_55d583c9,2025-11-16T13:27:05.845592,Trader Joe's,20.26,Food,The Partier,False
745c19856f2145efa8377531746cc5e8,user_55d583c9,2025-11-17T13:27:05.845592,Local Bar,73.16,Entertainment,The Partier,False
a833f21a08774fe09565839aaee69692,user_55d583c9,2025-11-17T13:27:05.845592,Starbucks,38.76,Food,The Partier,False
c2642fa1065c44b598ac709b533d2c35,user_55d583c9,2025-11-17T13:27:05.845592,Steam Games,92.86,Entertainment,The Partier,False
1898f0ec3259431199f4f19e8158a7db,user_55d583c9,2025-11-18T13:27:05.845592,Netflix,70.94,Entertainment,The Partier,False
cda2b267f1954ec5bcb8917abd2ba59a,user_55d583c9,2025-11-18T13:27:05.845592,AMC Theaters,42.03,Entertainment,The Partier,False
13d2f95f8e9b4680b05402f9c348948c,user_55d583c9,2025-11-18T13:27:05.845592,MTA Kiosk,59.05,Transportation,The Partier,False
f29aae89c82847d78fb270a292f3a4ba,user_55d583c9,2025-11-18T13:27:05.845592,Apple Store,131.21,Shopping,The Partier,False
3dafc6def3724d2f8fc52319fd3534e9,user_55d583c9,2025-11-18T13:27:05.845592,Local Bar,82.65,Entertainment,The Partier,False
41b69925177b403fb6eefb06a7d67bed,user_55d583c9,2025-11-19T13:27:05.845592,Lyft,38.84,Transportation,The Partier,False
0d0e073c70cc43dab8bfeae6053a249a,user_55d583c9,2025-11-19T13:27:05.845592,Trader Joe's,34.00,Food,The Partier,False
609ffa435c334b04a549158dd5dccc94,user_55d583c9,2025-11-20T13:27:05.845592,Trader Joe's,32.40,Food,The Partier,False
cd1da8d98ab54f46a5d41cc27b63d619,user_55d583c9,2025-11-20T13:27:05.845592,Best Buy,135.47,Shopping,The Partier,False
0f161471c0094b16bbf3200e5ae9ad6d,user_55d583c9,2025-11-20T13:27:05.845592,PlayStation Network,67.27,Entertainment,The Partier,False
21bdf536bc4543de962edbe6b3f49191,user_55d583c9,2025-11-20T13:27:05.845592,Steam Games,31.36,Entertainment,The Partier,False
d52dc21ab6ab4b9fb624611f64ec1cd2,user_55d583c9,2025-11-21T13:27:05.845592,PlayStation Network,14.47,Entertainment,The Partier,False
f252d169435545b88b4452736734d4ec,user_55d583c9,2025-11-21T13:27:05.845592,Netflix,91.91,Entertainment,The Partier,False
51fbf78cd2a149699785fc57949531ed,user_55d583c9,2025-11-21T13:27:05.845592,Netflix,23.98,Entertainment,The Partier,False
c99b7d19898a4deeac5aabe46a61e2f6,user_55d583c9,2025-11-21T13:27:05.845592,Spotify,64.48,Entertainment,The Partier,False
14e2c74b70274dec9d39f7efd1879643,user_55d583c9,2025-11-21T13:27:05.845592,Shell Gas,46.49,Transportation,The Partier,False
f7ef62fa9d0b4bd09e6ba2793b611a31,user_55d583c9,2025-11-22T13:27:05.845592,Lyft,49.01,Transportation,The Partier,False
d09b1c63687d49e78cd21e064388e56d,user_55d583c9,2025-11-22T13:27:05.845592,Netflix,62.10,Entertainment,The Partier,False
282c47e779294f4687cb711c9d9fcb4e,user_8d364b49,2025-08-24T13:27:05.845592,City Water,49.15,Utilities,The Saver,False
5a102387a50547f0bc28d121dd98e372,user_8d364b49,2025-08-24T13:27:05.845592,Maintenance Fee,1483.35,Housing,The Saver,False
0fb86cf32def4ebfb1f08d76f0c5f7c0,user_8d364b49,2025-08-24T13:27:05.845592,Starbucks,16.51,Food,The Saver,False
59ab03e1af0449ab9e9cdd7beeb35955,user_8d364b49,2025-08-24T13:27:05.845592,Verizon,11.11,Utilities,The Saver,False
81b224acafae4322afb5f4dd08ffb633,user_8d364b49,2025-08-25T13:27:05.845592,Vanguard Transfer,33.86,Savings,The Saver,False
1318aeb07af54f6abe0dc1f23fa0cd38,user_8d364b49,2025-08-25T13:27:05.845592,PG&E,21.46,Utilities,The Saver,False
eb08bc75dabd44bbabd17060c48ba150,user_8d364b49,2025-08-25T13:27:05.845592,Rent Payment,1425.45,Housing,The Saver,False
a43e2dfe1eb04a3ca1dcf38f4ae195e0,user_8d364b49,2025-08-25T13:27:05.845592,Chase Savings,48.48,Savings,The Saver,False
2b5c53905a0f4810ba788ab3bf8091e6,user_8d364b49,2025-08-26T13:27:05.845592,Camden Apartments,1364.76,Housing,The Saver,False
07f0c1695cc344ad99a7868ab876e82a,user_8d364b49,2025-08-26T13:27:05.845592,Camden Apartments,873.13,Housing,The Saver,False
41014d6f938441e0a93f68aa94849d4e,user_8d364b49,2025-08-27T13:27:05.845592,Robinhood Deposit,21.66,Savings,The Saver,False
7ecb05265a8844f3ad9bbadab3c2ad26,user_8d364b49,2025-08-27T13:27:05.845592,Vanguard Transfer,43.55,Savings,The Saver,False
00f19a4ada914bc98d8548861ff586bb,user_8d364b49,2025-08-27T13:27:05.845592,Vanguard Transfer,16.95,Savings,The Saver,False
02c8252a96a04e9fa7a3c48b15ffde06,user_8d364b49,2025-08-27T13:27:05.845592,Robinhood Deposit,21.06,Savings,The Saver,False
a2cc3c48982949eb92548e5be7a8f145,user_8d364b49,2025-08-28T13:27:05.845592,Chase Savings,14.78,Savings,The Saver,False
0c816fd4f1c249e5b0b4ec091eb070ea,user_8d364b49,2025-08-29T13:27:05.845592,Robinhood Deposit,40.41,Savings,The Saver,False
99c2104a97a24780945b7e825d773592,user_8d364b49,2025-08-29T13:27:05.845592,Rent Payment,937.77,Housing,The Saver,False
00cbc067eb6847b1a58d7972cb2a67cb,user_8d364b49,2025-08-30T13:27:05.845592,Verizon,12.71,Utilities,The Saver,False
32244eb232af4f79902d13aece3dfa22,user_8d364b49,2025-08-30T13:27:05.845592,Robinhood Deposit,35.58,Savings,The Saver,False
1c709d484bef484aba00300ea5d6a3a7,user_8d364b49,2025-08-30T13:27:05.845592,Rent Payment,840.45,Housing,The Saver,False
8a2aa1b71c1242b0b1f98c0adb581876,user_8d364b49,2025-08-30T13:27:05.845592,Vanguard Transfer,14.78,Savings,The Saver,False
417830c4a4ae490cb3279dac4b848654,user_8d364b49,2025-08-31T13:27:05.845592,Robinhood Deposit,35.45,Savings,The Saver,False
e2f7523688ea4abe99f798af49aa850b,user_8d364b49,2025-08-31T13:27:05.845592,Maintenance Fee,987.93,Housing,The Saver,False
0e0f8c130da146e3a3c9d261df4646bf,user_8d364b49,2025-08-31T13:27:05.845592,Uber,26.84,Transportation,The Saver,False
b3c9620ca4364eb88895d301adf74d85,user_8d364b49,2025-09-01T13:27:05.845592,Uber,24.63,Transportation,The Saver,False
3ba18d519bbb46b4ae93eccdc2a339e2,user_8d364b49,2025-09-01T13:27:05.845592,Robinhood Deposit,40.92,Savings,The Saver,False
2e41ec2b8c044643b9610bdf204df082,user_8d364b49,2025-09-01T13:27:05.845592,Maintenance Fee,1265.65,Housing,The Saver,False
a4ddb6a576f643c29595c88270d78eaa,user_8d364b49,2025-09-01T13:27:05.845592,Maintenance Fee,1038.24,Housing,The Saver,False
208229fa2714404cb16eb6c5d4acf9e9,user_8d364b49,2025-09-01T13:27:05.845592,Chase Savings,10.25,Savings,The Saver,False
5562958ba5894cd0abc7908692722ca1,user_8d364b49,2025-09-02T13:27:05.845592,Trader Joe's,33.14,Food,The Saver,False
2cb047bfd1d14fe186775af0597c014c,user_8d364b49,2025-09-02T13:27:05.845592,Shell Gas,58.57,Transportation,The Saver,False
921175c3ead1440e84ef0ac02df4e17d,user_8d364b49,2025-09-02T13:27:05.845592,Robinhood Deposit,46.79,Savings,The Saver,False
e9c5fd0645714d81bb688157f5822c92,user_8d364b49,2025-09-03T13:27:05.845592,Rent Payment,1015.48,Housing,The Saver,False
6f82d85e77664fccb4584995592d3adc,user_8d364b49,2025-09-03T13:27:05.845592,Comcast,10.17,Utilities,The Saver,False
b94c957b3bb54cc497b2c4837810e9d9,user_8d364b49,2025-09-04T13:27:05.845592,DoorDash,22.47,Food,The Saver,False
57dbcea71c4c48a580d87a9ff7bc14ac,user_8d364b49,2025-09-04T13:27:05.845592,Vanguard Transfer,25.82,Savings,The Saver,False
1c1ba647c30845109a3cf486ca6210b9,user_8d364b49,2025-09-04T13:27:05.845592,Trader Joe's,36.92,Food,The Saver,False
031431240ef542fc8972f1f1a85a02c5,user_8d364b49,2025-09-05T13:27:05.845592,Chase Savings,48.51,Savings,The Saver,False
452277d171a24943a5eed1ecb3dc5d94,user_8d364b49,2025-09-05T13:27:05.845592,Chipotle,13.12,Food,The Saver,False
10e4d281012943009c6aa291db31b85e,user_8d364b49,2025-09-05T13:27:05.845592,DoorDash,27.69,Food,The Saver,False
f1546b28013f422e8b149a9f45180a88,user_8d364b49,2025-09-05T13:27:05.845592,Rent Payment,1484.91,Housing,The Saver,False
e5cdaed81b144ed89bc8f00c89d7c5a2,user_8d364b49,2025-09-06T13:27:05.845592,Lime Scooter,58.48,Transportation,The Saver,False
5e019a3c97c14a559261cf178bfd0595,user_8d364b49,2025-09-06T13:27:05.845592,Starbucks,22.06,Food,The Saver,False
01da411c7be54def88641ab0b57d4d3a,user_8d364b49,2025-09-06T13:27:05.845592,Vanguard Transfer,29.15,Savings,The Saver,False
a417506a879f4785b3a7f9fa45455963,user_8d364b49,2025-09-06T13:27:05.845592,Robinhood Deposit,23.96,Savings,The Saver,False
2f3b1ffdf4374bfc816d6914a61d25e4,user_8d364b49,2025-09-07T13:27:05.845592,Chipotle,16.43,Food,The Saver,False
7789aeed2ec94c11b82b167b73b25bea,user_8d364b49,2025-09-07T13:27:05.845592,Rent Payment,1369.86,Housing,The Saver,False
117e520c27254faa82d7102ef8e98182,user_8d364b49,2025-09-07T13:27:05.845592,Subway,37.78,Food,The Saver,False
891b674e92724d8e900813f50de9fab8,user_8d364b49,2025-09-07T13:27:05.845592,Subway,34.99,Food,The Saver,False
a39a96749a2e4dfeaf131fa4bde6ab04,user_8d364b49,2025-09-07T13:27:05.845592,Chase Savings,45.33,Savings,The Saver,False
544ee8ffacf74f3e882ef1701a53dc86,user_8d364b49,2025-09-08T13:27:05.845592,Vanguard Transfer,22.49,Savings,The Saver,False
5f22ce32ddc74c74af1ecb7a6aac0e8b,user_8d364b49,2025-09-08T13:27:05.845592,Robinhood Deposit,43.21,Savings,The Saver,False
d2597b328e9346748db48481c98f8873,user_8d364b49,2025-09-08T13:27:05.845592,McDonalds,17.35,Food,The Saver,False
93cac408b5af46c5a201f3625ef6bcbc,user_8d364b49,2025-09-09T13:27:05.845592,Chipotle,12.02,Food,The Saver,False
73f74fb70cb94d56a57b6dc1c776275b,user_8d364b49,2025-09-09T13:27:05.845592,Maintenance Fee,1388.43,Housing,The Saver,False
628f1b9d82f1470396f4ea76daefaddd,user_8d364b49,2025-09-09T13:27:05.845592,Chase Savings,11.10,Savings,The Saver,False
8e3086a142b148da8863f0371adf6346,user_8d364b49,2025-09-09T13:27:05.845592,Comcast,15.38,Utilities,The Saver,False
a21d65bb62c048b8b29ea77db41873cf,user_8d364b49,2025-09-09T13:27:05.845592,Verizon,14.55,Utilities,The Saver,False
26bc84cc299c4ef7bdb96c62a48055b9,user_8d364b49,2025-09-10T13:27:05.845592,Chase Savings,20.17,Savings,The Saver,False
fec7dbbc20aa40d3a20fc59ef6381eb4,user_8d364b49,2025-09-10T13:27:05.845592,Vanguard Transfer,38.68,Savings,The Saver,False
4bd532699efb48d4b0273cddb753dcf8,user_8d364b49,2025-09-11T13:27:05.845592,Chase Savings,35.83,Savings,The Saver,False
806e48b6c33f45e58787e80392f77574,user_8d364b49,2025-09-11T13:27:05.845592,Trader Joe's,21.23,Food,The Saver,False
71908d5e628b40f49fc3c2f83a2b313c,user_8d364b49,2025-09-12T13:27:05.845592,Robinhood Deposit,39.69,Savings,The Saver,False
a555f3b054f54a64a11df21d1c29593b,user_8d364b49,2025-09-12T13:27:05.845592,Rent Payment,1071.91,Housing,The Saver,False
43265123384845eb9160f4f5e4ead3b1,user_8d364b49,2025-09-12T13:27:05.845592,Whole Foods,25.40,Food,The Saver,False
5c1d814be7ba46608b369f49fd7c3047,user_8d364b49,2025-09-12T13:27:05.845592,Comcast,11.15,Utilities,The Saver,False
e52dc1dee29444b4bc5db2d05a2c2dc8,user_8d364b49,2025-09-12T13:27:05.845592,Comcast,44.14,Utilities,The Saver,False
dda4e5a2d613452581e5a4506d6d13f6,user_8d364b49,2025-09-13T13:27:05.845592,Maintenance Fee,1075.90,Housing,The Saver,False
cc1cabca0fc64687a985183c60fde7e3,user_8d364b49,2025-09-13T13:27:05.845592,Rent Payment,1413.33,Housing,The Saver,False
04bf15f696be4a119799cfb25e8032bd,user_8d364b49,2025-09-14T13:27:05.845592,Starbucks,16.83,Food,The Saver,False
76a8f9bf83514e389c343eaf95ced3f2,user_8d364b49,2025-09-14T13:27:05.845592,Rent Payment,944.87,Housing,The Saver,False
9476a2acad21441ca3e66db2bc4199ab,user_8d364b49,2025-09-14T13:27:05.845592,Chase Savings,10.72,Savings,The Saver,False
657fdb933e404c1ca63738cbb9cb9c31,user_8d364b49,2025-09-15T13:27:05.845592,Rent Payment,1005.41,Housing,The Saver,False
3edbbec30ae846299bf58008c882793f,user_8d364b49,2025-09-15T13:27:05.845592,Subway,15.26,Food,The Saver,False
28ef15e6dc534aa2a29043e5250fe250,user_8d364b49,2025-09-15T13:27:05.845592,Chase Savings,34.92,Savings,The Saver,False
25da328c0d134bcbae3367311c7e842c,user_8d364b49,2025-09-15T13:27:05.845592,Subway,18.47,Food,The Saver,False
e955da9f194e4e60ae08f764e40172ff,user_8d364b49,2025-09-16T13:27:05.845592,Rent Payment,939.45,Housing,The Saver,False
b0c561d6bc764360ab1b908137ad79c0,user_8d364b49,2025-09-16T13:27:05.845592,McDonalds,20.11,Food,The Saver,False
6439d794f80742d6b3fdc1d950934bef,user_8d364b49,2025-09-16T13:27:05.845592,Robinhood Deposit,46.68,Savings,The Saver,False
733bc0d2f00e4e3887086c3b033df471,user_8d364b49,2025-09-16T13:27:05.845592,Maintenance Fee,1270.72,Housing,The Saver,False
517baae9f79a45b085a207e658212a86,user_8d364b49,2025-09-16T13:27:05.845592,City Water,19.41,Utilities,The Saver,False
6664824cbaff4f53bb1964897b315b6c,user_8d364b49,2025-09-17T13:27:05.845592,Camden Apartments,1050.99,Housing,The Saver,False
f7099198d4cd404a9a84829f995f73e4,user_8d364b49,2025-09-17T13:27:05.845592,PG&E,49.79,Utilities,The Saver,False
e1a507ba998242e2a412e6ec6a16ded0,user_8d364b49,2025-09-17T13:27:05.845592,Maintenance Fee,1259.51,Housing,The Saver,False
1fba9904cb264f6f933ebb333f2abffa,user_8d364b49,2025-09-17T13:27:05.845592,Rent Payment,822.69,Housing,The Saver,False
b010446a711e4f9e99a6ec4880e2e5d5,user_8d364b49,2025-09-17T13:27:05.845592,Verizon,42.11,Utilities,The Saver,False
3100ce168299438eb9f73b5aee5f9d7d,user_8d364b49,2025-09-18T13:27:05.845592,Camden Apartments,1377.59,Housing,The Saver,False
14b5d320fd8746e581a5a8f12a53161f,user_8d364b49,2025-09-18T13:27:05.845592,Comcast,30.33,Utilities,The Saver,False
3a297ae0634641e5936a37afd42d0909,user_8d364b49,2025-09-18T13:27:05.845592,Subway,16.80,Food,The Saver,False
b8baf9646f1b473887519017da2f99a5,user_8d364b49,2025-09-18T13:27:05.845592,PG&E,15.80,Utilities,The Saver,False
5abbd56654b8468381580265c1a2dfba,user_8d364b49,2025-09-18T13:27:05.845592,Rent Payment,909.14,Housing,The Saver,False
2efc32db934d424e92cc51250e7e192b,user_8d364b49,2025-09-19T13:27:05.845592,McDonalds,16.98,Food,The Saver,False
c40ad8878b88457d9bfc8a429881673a,user_8d364b49,2025-09-19T13:27:05.845592,Vanguard Transfer,16.58,Savings,The Saver,False
f5889cdf7ea741b1a1af76e551fac514,user_8d364b49,2025-09-19T13:27:05.845592,Rent Payment,1045.73,Housing,The Saver,False
0c21da36711d4fd7969fabf90f4609bf,user_8d364b49,2025-09-19T13:27:05.845592,Vanguard Transfer,36.70,Savings,The Saver,False
f33084682aa6424d86344383dcd7d2ae,user_8d364b49,2025-09-19T13:27:05.845592,Rent Payment,1350.38,Housing,The Saver,False
6e21a52344d54856bc5b0acd3b6af35e,user_8d364b49,2025-09-20T13:27:05.845592,PG&E,24.48,Utilities,The Saver,False
8bdc26cd533d4251a6065b12c88df1d1,user_8d364b49,2025-09-20T13:27:05.845592,Chase Savings,28.09,Savings,The Saver,False
65704f90a4824921a3c87177f4f3dee6,user_8d364b49,2025-09-20T13:27:05.845592,Vanguard Transfer,25.47,Savings,The Saver,False
ea43a96292844fd9ae117ff00876bb65,user_8d364b49,2025-09-20T13:27:05.845592,Vanguard Transfer,25.74,Savings,The Saver,False
2513103412e241759c19f2d3e08f05d7,user_8d364b49,2025-09-21T13:27:05.845592,Robinhood Deposit,40.51,Savings,The Saver,False
1a242ff64a524039a141bc512898e118,user_8d364b49,2025-09-21T13:27:05.845592,Camden Apartments,984.74,Housing,The Saver,False
5506932c25c241cca69423903d59ef08,user_8d364b49,2025-09-22T13:27:05.845592,Camden Apartments,935.80,Housing,The Saver,False
e5e393161b8f4894ad74d89abeddce30,user_8d364b49,2025-09-22T13:27:05.845592,Rent Payment,1258.26,Housing,The Saver,False
bcd01be076574574a68caefc2ad318b3,user_8d364b49,2025-09-22T13:27:05.845592,Robinhood Deposit,45.23,Savings,The Saver,False
721cf7a47bfa4daf9b0c4ec3eb96a480,user_8d364b49,2025-09-22T13:27:05.845592,PG&E,24.38,Utilities,The Saver,False
46d35000935145978a199382d0389b16,user_8d364b49,2025-09-23T13:27:05.845592,Verizon,22.88,Utilities,The Saver,False
df7fbcd64c17407aa41ff7bc49c6215b,user_8d364b49,2025-09-23T13:27:05.845592,Rent Payment,924.74,Housing,The Saver,False
bd5fd4452ac04d20a5d99632c8341ed2,user_8d364b49,2025-09-24T13:27:05.845592,Robinhood Deposit,14.06,Savings,The Saver,False
7cc725ab0b594d24a5309e0db8ce74cb,user_8d364b49,2025-09-24T13:27:05.845592,PG&E,22.60,Utilities,The Saver,False
317adb1ed0244778a8616e5ff55f7bd5,user_8d364b49,2025-09-25T13:27:05.845592,Camden Apartments,990.70,Housing,The Saver,False
ae6a1a1e6f974946a229702aa561aad1,user_8d364b49,2025-09-25T13:27:05.845592,Chase Savings,21.33,Savings,The Saver,False
c79140f18d254c50a1d4cceb9a99af37,user_8d364b49,2025-09-25T13:27:05.845592,Rent Payment,1160.57,Housing,The Saver,False
761282fe17854bfa9c8422f1f00fce16,user_8d364b49,2025-09-25T13:27:05.845592,Chase Savings,43.07,Savings,The Saver,False
f413aeee68cb418bbc3b3f67f4ba7836,user_8d364b49,2025-09-26T13:27:05.845592,Vanguard Transfer,17.20,Savings,The Saver,False
45b015afe1ef44ccafbf00638a4c45bf,user_8d364b49,2025-09-26T13:27:05.845592,PG&E,48.54,Utilities,The Saver,False
65b84fc300d345ea8568b44244a25e4a,user_8d364b49,2025-09-26T13:27:05.845592,Verizon,43.93,Utilities,The Saver,False
56ae43c143a1464bb1315e93f45cd9f0,user_8d364b49,2025-09-26T13:27:05.845592,Comcast,28.67,Utilities,The Saver,False
0c440702eaa9472bb501544a0d626ecd,user_8d364b49,2025-09-27T13:27:05.845592,Chase Savings,48.00,Savings,The Saver,False
0c90b5748cb5409faeed8d20255b471c,user_8d364b49,2025-09-27T13:27:05.845592,Verizon,39.71,Utilities,The Saver,False
04579efab2c848b085e3030fd43fc66b,user_8d364b49,2025-09-27T13:27:05.845592,Trader Joe's,9.65,Food,The Saver,False
cc3c99cdba324912ac40e5601e151e29,user_8d364b49,2025-09-27T13:27:05.845592,City Water,39.85,Utilities,The Saver,False
6e238aa5515042d1807442691c50fbcf,user_8d364b49,2025-09-27T13:27:05.845592,Rent Payment,1475.74,Housing,The Saver,False
52c66e32f7384e6186f8a9aad08b93af,user_8d364b49,2025-09-28T13:27:05.845592,Rent Payment,968.64,Housing,The Saver,False
56d69b3ca194469c9e1560bd3f47fb01,user_8d364b49,2025-09-29T13:27:05.845592,Camden Apartments,818.08,Housing,The Saver,False
b4bfbc76e9f54cf9909c346c6e57cabf,user_8d364b49,2025-09-30T13:27:05.845592,Chase Savings,43.47,Savings,The Saver,False
5174fcdb60c64924a1a5b5a525c7e4c1,user_8d364b49,2025-09-30T13:27:05.845592,Chase Savings,31.96,Savings,The Saver,False
452256662a384774bb123e80f2268e66,user_8d364b49,2025-09-30T13:27:05.845592,DoorDash,38.51,Food,The Saver,False
4df8f3bbb5274e9e9733f5eb9a64a7ff,user_8d364b49,2025-09-30T13:27:05.845592,Chase Savings,28.25,Savings,The Saver,False
fd18dbc70e224526be766fe32d206e92,user_8d364b49,2025-09-30T13:27:05.845592,Chase Savings,35.90,Savings,The Saver,False
d197435e7cd74ae7b3671414fba120b6,user_8d364b49,2025-10-01T13:27:05.845592,Chase Savings,36.84,Savings,The Saver,False
3d9d5f82d1df4d64a28911764533478b,user_8d364b49,2025-10-01T13:27:05.845592,Vanguard Transfer,47.23,Savings,The Saver,False
8c57291767364859abd6e727e327597a,user_8d364b49,2025-10-01T13:27:05.845592,Chase Savings,22.70,Savings,The Saver,False
56f1ce8eae954f75b342fe959ecb9993,user_8d364b49,2025-10-02T13:27:05.845592,Rent Payment,846.91,Housing,The Saver,False
1214ee7785ea4a47a0335b54adb2df55,user_8d364b49,2025-10-02T13:27:05.845592,Vanguard Transfer,27.51,Savings,The Saver,False
